Time: 11.46, Decolonized Patient: 54
Time: 1670.94, Decolonized Patient: 5861
Time: 1670.94, Decolonized Patient: 5823
Time: 1670.96, Decolonized Patient: 1465
Time: 1671.49, Decolonized Patient: 4730
Time: 1671.69, Decolonized Patient: 3413
Time: 1672.41, Decolonized Patient: 5919
Time: 1672.87, Decolonized Patient: 4196
Time: 1673.44, Decolonized Patient: 4941
Time: 1673.57, Decolonized Patient: 4870
Time: 1674.44, Decolonized Patient: 5643
Time: 1674.87, Decolonized Patient: 4904
Time: 1675.27, Decolonized Patient: 5876
Time: 1675.67, Decolonized Patient: 5671
Time: 1676.38, Decolonized Patient: 5027
Time: 1676.39, Decolonized Patient: 4620
Time: 1677.34, Decolonized Patient: 5340
Time: 1677.65, Decolonized Patient: 5663
Time: 1679.24, Decolonized Patient: 2407
Time: 1680.50, Decolonized Patient: 3982
Time: 1681.32, Decolonized Patient: 4026
Time: 1681.59, Decolonized Patient: 5858
Time: 1681.93, Decolonized Patient: 5117
Time: 1682.25, Decolonized Patient: 928
Time: 1684.45, Decolonized Patient: 5447
Time: 1684.92, Decolonized Patient: 5977
Time: 1685.19, Decolonized Patient: 2794
Time: 1685.21, Decolonized Patient: 4497
Time: 1685.40, Decolonized Patient: 4706
Time: 1686.87, Decolonized Patient: 5886
Time: 1687.53, Decolonized Patient: 5553
Time: 1687.69, Decolonized Patient: 5981
Time: 1688.02, Decolonized Patient: 5412
Time: 1688.22, Decolonized Patient: 2280
Time: 1688.95, Decolonized Patient: 5571
Time: 1689.24, Decolonized Patient: 4559
Time: 1689.84, Decolonized Patient: 5508
Time: 1691.56, Decolonized Patient: 4690
Time: 1692.13, Decolonized Patient: 4441
Time: 1692.16, Decolonized Patient: 5454
Time: 1693.48, Decolonized Patient: 4707
Time: 1693.53, Decolonized Patient: 2172
Time: 1695.67, Decolonized Patient: 6054
Time: 1696.78, Decolonized Patient: 5371
Time: 1697.98, Decolonized Patient: 5862
Time: 1698.30, Decolonized Patient: 3565
Time: 1698.59, Decolonized Patient: 4446
Time: 1698.77, Decolonized Patient: 5705
Time: 1698.97, Decolonized Patient: 4092
Time: 1699.53, Decolonized Patient: 184
Time: 1700.68, Decolonized Patient: 6067
Time: 1700.94, Decolonized Patient: 5519
Time: 1701.78, Decolonized Patient: 6059
Time: 1702.61, Decolonized Patient: 3454
Time: 1702.78, Decolonized Patient: 4603
Time: 1702.78, Decolonized Patient: 5774
Time: 1703.07, Decolonized Patient: 5249
Time: 1703.19, Decolonized Patient: 3287
Time: 1703.34, Decolonized Patient: 3655
Time: 1703.85, Decolonized Patient: 5542
Time: 1704.33, Decolonized Patient: 6002
Time: 1704.98, Decolonized Patient: 5993
Time: 1705.06, Decolonized Patient: 5220
Time: 1706.33, Decolonized Patient: 3183
Time: 1706.81, Decolonized Patient: 4902
Time: 1709.07, Decolonized Patient: 3886
Time: 1709.83, Decolonized Patient: 5983
Time: 1710.04, Decolonized Patient: 5132
Time: 1710.36, Decolonized Patient: 5970
Time: 1710.46, Decolonized Patient: 5956
Time: 1710.58, Decolonized Patient: 5990
Time: 1710.86, Decolonized Patient: 5268
Time: 1711.56, Decolonized Patient: 6014
Time: 1711.63, Decolonized Patient: 5956
Time: 1711.78, Decolonized Patient: 5903
Time: 1711.91, Decolonized Patient: 6083
Time: 1713.98, Decolonized Patient: 5994
Time: 1714.62, Decolonized Patient: 4250
Time: 1715.19, Decolonized Patient: 5354
Time: 1715.34, Decolonized Patient: 6083
Time: 1715.70, Decolonized Patient: 6045
Time: 1715.93, Decolonized Patient: 5366
Time: 1716.77, Decolonized Patient: 5997
Time: 1718.05, Decolonized Patient: 5300
Time: 1720.33, Decolonized Patient: 5838
Time: 1721.39, Decolonized Patient: 6053
Time: 1721.69, Decolonized Patient: 5501
Time: 1721.87, Decolonized Patient: 4383
Time: 1722.10, Decolonized Patient: 5100
Time: 1724.06, Decolonized Patient: 6039
Time: 1724.14, Decolonized Patient: 6049
Time: 1724.49, Decolonized Patient: 1511
Time: 1724.87, Decolonized Patient: 4652
Time: 1725.05, Decolonized Patient: 2867
Time: 1725.06, Decolonized Patient: 3106
Time: 1725.47, Decolonized Patient: 4864
Time: 1725.80, Decolonized Patient: 3782
Time: 1726.01, Decolonized Patient: 6019
Time: 1726.38, Decolonized Patient: 5085
Time: 1727.29, Decolonized Patient: 5984
Time: 1727.58, Decolonized Patient: 4176
Time: 1728.12, Decolonized Patient: 5783
Time: 1728.31, Decolonized Patient: 6037
Time: 1728.99, Decolonized Patient: 6048
Time: 1729.13, Decolonized Patient: 5382
Time: 1729.25, Decolonized Patient: 5792
Time: 1729.93, Decolonized Patient: 5546
Time: 1730.16, Decolonized Patient: 4458
Time: 1730.25, Decolonized Patient: 4209
Time: 1731.16, Decolonized Patient: 5425
Time: 1731.70, Decolonized Patient: 4799
Time: 1731.87, Decolonized Patient: 6053
Time: 1732.65, Decolonized Patient: 2574
Time: 1733.11, Decolonized Patient: 6089
Time: 1733.57, Decolonized Patient: 6012
Time: 1733.73, Decolonized Patient: 2841
Time: 1733.89, Decolonized Patient: 5869
Time: 1734.40, Decolonized Patient: 5200
Time: 1735.10, Decolonized Patient: 6015
Time: 1737.34, Decolonized Patient: 4522
Time: 1737.84, Decolonized Patient: 4274
Time: 1737.95, Decolonized Patient: 6079
Time: 1738.40, Decolonized Patient: 4779
Time: 1738.42, Decolonized Patient: 1898
Time: 1738.55, Decolonized Patient: 5524
Time: 1738.66, Decolonized Patient: 6023
Time: 1738.70, Decolonized Patient: 2029
Time: 1738.75, Decolonized Patient: 5172
Time: 1738.83, Decolonized Patient: 5889
Time: 1739.29, Decolonized Patient: 5467
Time: 1739.53, Decolonized Patient: 4627
Time: 1739.67, Decolonized Patient: 6211
Time: 1740.47, Decolonized Patient: 4358
Time: 1741.15, Decolonized Patient: 5410
Time: 1742.02, Decolonized Patient: 2687
Time: 1742.62, Decolonized Patient: 3545
Time: 1742.78, Decolonized Patient: 4248
Time: 1744.88, Decolonized Patient: 6202
Time: 1746.31, Decolonized Patient: 5682
Time: 1747.45, Decolonized Patient: 5257
Time: 1747.63, Decolonized Patient: 5967
Time: 1747.91, Decolonized Patient: 5956
Time: 1747.98, Decolonized Patient: 4786
Time: 1748.42, Decolonized Patient: 6036
Time: 1748.59, Decolonized Patient: 4048
Time: 1748.88, Decolonized Patient: 6145
Time: 1749.63, Decolonized Patient: 5677
Time: 1750.74, Decolonized Patient: 6143
Time: 1751.42, Decolonized Patient: 5474
Time: 1751.63, Decolonized Patient: 5709
Time: 1751.95, Decolonized Patient: 6124
Time: 1752.09, Decolonized Patient: 2474
Time: 1752.51, Decolonized Patient: 4496
Time: 1752.65, Decolonized Patient: 2362
Time: 1753.21, Decolonized Patient: 5635
Time: 1753.78, Decolonized Patient: 6157
Time: 1753.79, Decolonized Patient: 4798
Time: 1754.18, Decolonized Patient: 4762
Time: 1754.27, Decolonized Patient: 3667
Time: 1754.56, Decolonized Patient: 6077
Time: 1755.40, Decolonized Patient: 4575
Time: 1755.79, Decolonized Patient: 6011
Time: 1756.13, Decolonized Patient: 5568
Time: 1758.07, Decolonized Patient: 5536
Time: 1758.40, Decolonized Patient: 3761
Time: 1758.83, Decolonized Patient: 4760
Time: 1759.26, Decolonized Patient: 1855
Time: 1761.86, Decolonized Patient: 1832
Time: 1763.42, Decolonized Patient: 5726
Time: 1763.43, Decolonized Patient: 6189
Time: 1763.56, Decolonized Patient: 3588
Time: 1763.83, Decolonized Patient: 4576
Time: 1764.15, Decolonized Patient: 5610
Time: 1764.29, Decolonized Patient: 5951
Time: 1765.29, Decolonized Patient: 6072
Time: 1765.69, Decolonized Patient: 5539
Time: 1767.97, Decolonized Patient: 6138
Time: 1768.22, Decolonized Patient: 6207
Time: 1769.48, Decolonized Patient: 6161
Time: 1769.79, Decolonized Patient: 1936
Time: 1770.05, Decolonized Patient: 5537
Time: 1771.03, Decolonized Patient: 5427
Time: 1771.51, Decolonized Patient: 5409
Time: 1772.42, Decolonized Patient: 4422
Time: 1772.89, Decolonized Patient: 5584
Time: 1772.98, Decolonized Patient: 6264
Time: 1773.36, Decolonized Patient: 6186
Time: 1773.66, Decolonized Patient: 5348
Time: 1773.85, Decolonized Patient: 4666
Time: 1775.66, Decolonized Patient: 6107
Time: 1776.76, Decolonized Patient: 6201
Time: 1776.82, Decolonized Patient: 4096
Time: 1777.40, Decolonized Patient: 4735
Time: 1778.04, Decolonized Patient: 4812
Time: 1778.88, Decolonized Patient: 6193
Time: 1780.22, Decolonized Patient: 6086
Time: 1781.16, Decolonized Patient: 6183
Time: 1781.57, Decolonized Patient: 5902
Time: 1781.79, Decolonized Patient: 3355
Time: 1782.19, Decolonized Patient: 3813
Time: 1782.64, Decolonized Patient: 4793
Time: 1783.09, Decolonized Patient: 2341
Time: 1783.32, Decolonized Patient: 5788
Time: 1783.78, Decolonized Patient: 5347
Time: 1784.51, Decolonized Patient: 5157
Time: 1785.13, Decolonized Patient: 6360
Time: 1785.33, Decolonized Patient: 6126
Time: 1786.15, Decolonized Patient: 6199
Time: 1786.31, Decolonized Patient: 5850
Time: 1786.50, Decolonized Patient: 5575
Time: 1786.81, Decolonized Patient: 4167
Time: 1787.54, Decolonized Patient: 6274
Time: 1788.50, Decolonized Patient: 6106
Time: 1789.83, Decolonized Patient: 6157
Time: 1790.07, Decolonized Patient: 5758
Time: 1790.35, Decolonized Patient: 5609
Time: 1792.61, Decolonized Patient: 1252
Time: 1792.78, Decolonized Patient: 3359
Time: 1793.41, Decolonized Patient: 6287
Time: 1793.98, Decolonized Patient: 6100
Time: 1795.53, Decolonized Patient: 6263
Time: 1796.82, Decolonized Patient: 5450
Time: 1797.13, Decolonized Patient: 4538
Time: 1797.18, Decolonized Patient: 5369
Time: 1797.23, Decolonized Patient: 5946
Time: 1797.35, Decolonized Patient: 5769
Time: 1797.59, Decolonized Patient: 5856
Time: 1797.91, Decolonized Patient: 6079
Time: 1798.82, Decolonized Patient: 6179
Time: 1799.35, Decolonized Patient: 5686
Time: 1799.36, Decolonized Patient: 5554
Time: 1799.53, Decolonized Patient: 6066
Time: 1800.16, Decolonized Patient: 6407
Time: 1800.66, Decolonized Patient: 4887
Time: 1800.67, Decolonized Patient: 5093
Time: 1800.73, Decolonized Patient: 5226
Time: 1801.03, Decolonized Patient: 580
Time: 1801.08, Decolonized Patient: 2219
Time: 1801.91, Decolonized Patient: 6055
Time: 1802.01, Decolonized Patient: 3997
Time: 1802.23, Decolonized Patient: 5287
Time: 1802.84, Decolonized Patient: 6350
Time: 1803.62, Decolonized Patient: 4974
Time: 1803.98, Decolonized Patient: 5912
Time: 1803.99, Decolonized Patient: 5852
Time: 1804.97, Decolonized Patient: 6363
Time: 1805.40, Decolonized Patient: 5895
Time: 1805.74, Decolonized Patient: 5585
Time: 1805.85, Decolonized Patient: 4571
Time: 1806.54, Decolonized Patient: 3978
Time: 1807.47, Decolonized Patient: 5743
Time: 1808.09, Decolonized Patient: 6404
Time: 1808.38, Decolonized Patient: 6167
Time: 1808.60, Decolonized Patient: 6298
Time: 1809.18, Decolonized Patient: 5810
Time: 1809.21, Decolonized Patient: 4596
Time: 1809.99, Decolonized Patient: 5962
Time: 1811.11, Decolonized Patient: 5437
Time: 1811.23, Decolonized Patient: 6345
Time: 1811.68, Decolonized Patient: 5596
Time: 1812.28, Decolonized Patient: 1405
Time: 1812.31, Decolonized Patient: 6362
Time: 1812.45, Decolonized Patient: 6385
Time: 1813.40, Decolonized Patient: 6332
Time: 1813.50, Decolonized Patient: 6365
Time: 1813.85, Decolonized Patient: 6429
Time: 1814.92, Decolonized Patient: 6384
Time: 1816.53, Decolonized Patient: 883
Time: 1816.84, Decolonized Patient: 6427
Time: 1818.10, Decolonized Patient: 6278
Time: 1818.29, Decolonized Patient: 5276
Time: 1818.66, Decolonized Patient: 5280
Time: 1819.79, Decolonized Patient: 3218
Time: 1820.48, Decolonized Patient: 4996
Time: 1820.53, Decolonized Patient: 6407
Time: 1820.58, Decolonized Patient: 5594
Time: 1820.76, Decolonized Patient: 6447
Time: 1821.16, Decolonized Patient: 6458
Time: 1821.21, Decolonized Patient: 6272
Time: 1821.31, Decolonized Patient: 6313
Time: 1821.41, Decolonized Patient: 5616
Time: 1822.29, Decolonized Patient: 6100
Time: 1822.38, Decolonized Patient: 4667
Time: 1823.42, Decolonized Patient: 5283
Time: 1823.69, Decolonized Patient: 5385
Time: 1824.65, Decolonized Patient: 6243
Time: 1824.71, Decolonized Patient: 819
Time: 1825.20, Decolonized Patient: 4179
Time: 1825.20, Decolonized Patient: 6257
Time: 1825.65, Decolonized Patient: 4592
Time: 1826.58, Decolonized Patient: 6062
Time: 1827.23, Decolonized Patient: 3740
Time: 1827.71, Decolonized Patient: 5882
Time: 1827.85, Decolonized Patient: 3131
Time: 1827.87, Decolonized Patient: 4746
Time: 1829.56, Decolonized Patient: 6121
Time: 1829.58, Decolonized Patient: 3436
Time: 1830.66, Decolonized Patient: 5577
Time: 1830.89, Decolonized Patient: 6206
Time: 1830.95, Decolonized Patient: 6318
Time: 1831.10, Decolonized Patient: 6029
Time: 1831.46, Decolonized Patient: 5193
Time: 1831.84, Decolonized Patient: 6428
Time: 1832.05, Decolonized Patient: 6470
Time: 1833.18, Decolonized Patient: 2929
Time: 1833.49, Decolonized Patient: 2644
Time: 1833.79, Decolonized Patient: 6148
Time: 1834.26, Decolonized Patient: 6476
Time: 1834.90, Decolonized Patient: 6365
Time: 1836.43, Decolonized Patient: 3458
Time: 1836.68, Decolonized Patient: 5900
Time: 1836.77, Decolonized Patient: 6338
Time: 1837.08, Decolonized Patient: 6475
Time: 1839.24, Decolonized Patient: 6426
Time: 1839.73, Decolonized Patient: 4391
Time: 1840.39, Decolonized Patient: 5394
Time: 1841.02, Decolonized Patient: 6105
Time: 1841.23, Decolonized Patient: 5684
Time: 1841.71, Decolonized Patient: 6460
Time: 1841.83, Decolonized Patient: 6211
Time: 1842.00, Decolonized Patient: 6074
Time: 1842.05, Decolonized Patient: 6324
Time: 1842.10, Decolonized Patient: 6356
Time: 1842.67, Decolonized Patient: 961
Time: 1842.71, Decolonized Patient: 6456
Time: 1843.29, Decolonized Patient: 5742
Time: 1843.64, Decolonized Patient: 6483
Time: 1843.90, Decolonized Patient: 6090
Time: 1844.28, Decolonized Patient: 6100
Time: 1844.44, Decolonized Patient: 4713
Time: 1844.74, Decolonized Patient: 6222
Time: 1844.99, Decolonized Patient: 3816
Time: 1845.42, Decolonized Patient: 6217
Time: 1845.50, Decolonized Patient: 4768
Time: 1845.64, Decolonized Patient: 3735
Time: 1846.43, Decolonized Patient: 6180
Time: 1846.91, Decolonized Patient: 6412
Time: 1847.14, Decolonized Patient: 5933
Time: 1847.75, Decolonized Patient: 6387
Time: 1847.78, Decolonized Patient: 5370
Time: 1847.95, Decolonized Patient: 5844
Time: 1848.50, Decolonized Patient: 6401
Time: 1848.85, Decolonized Patient: 5457
Time: 1848.85, Decolonized Patient: 5735
Time: 1849.84, Decolonized Patient: 6442
Time: 1849.97, Decolonized Patient: 4704
Time: 1850.03, Decolonized Patient: 6449
Time: 1850.71, Decolonized Patient: 6505
Time: 1853.53, Decolonized Patient: 6485
Time: 1854.08, Decolonized Patient: 6044
Time: 1854.58, Decolonized Patient: 6452
Time: 1855.36, Decolonized Patient: 6141
Time: 1855.46, Decolonized Patient: 6472
Time: 1855.75, Decolonized Patient: 6156
Time: 1855.84, Decolonized Patient: 6214
Time: 1856.94, Decolonized Patient: 6439
Time: 1857.80, Decolonized Patient: 6443
Time: 1858.51, Decolonized Patient: 6596
Time: 1859.82, Decolonized Patient: 6543
Time: 1859.91, Decolonized Patient: 6279
Time: 1861.29, Decolonized Patient: 6190
Time: 1861.32, Decolonized Patient: 6496
Time: 1862.93, Decolonized Patient: 6456
Time: 1864.71, Decolonized Patient: 2759
Time: 1865.06, Decolonized Patient: 5440
Time: 1865.17, Decolonized Patient: 6420
Time: 1865.32, Decolonized Patient: 2731
Time: 1866.35, Decolonized Patient: 5389
Time: 1866.37, Decolonized Patient: 6410
Time: 1866.97, Decolonized Patient: 6220
Time: 1868.38, Decolonized Patient: 6460
Time: 1869.75, Decolonized Patient: 6495
Time: 1872.06, Decolonized Patient: 4535
Time: 1872.56, Decolonized Patient: 6261
Time: 1873.70, Decolonized Patient: 4891
Time: 1873.80, Decolonized Patient: 6424
Time: 1873.90, Decolonized Patient: 3937
Time: 1874.03, Decolonized Patient: 6242
Time: 1874.69, Decolonized Patient: 3268
Time: 1874.80, Decolonized Patient: 4473
Time: 1875.07, Decolonized Patient: 6599
Time: 1875.16, Decolonized Patient: 3911
Time: 1875.71, Decolonized Patient: 6309
Time: 1876.97, Decolonized Patient: 5255
Time: 1877.09, Decolonized Patient: 6379
Time: 1877.36, Decolonized Patient: 6098
Time: 1877.76, Decolonized Patient: 5451
Time: 1878.24, Decolonized Patient: 5604
Time: 1878.56, Decolonized Patient: 6087
Time: 1878.85, Decolonized Patient: 6641
Time: 1879.75, Decolonized Patient: 5294
Time: 1880.33, Decolonized Patient: 4177
Time: 1881.05, Decolonized Patient: 6312
Time: 1882.39, Decolonized Patient: 6230
Time: 1882.56, Decolonized Patient: 4712
Time: 1883.00, Decolonized Patient: 5486
Time: 1883.76, Decolonized Patient: 6067
Time: 1884.19, Decolonized Patient: 6525
Time: 1884.40, Decolonized Patient: 6687
Time: 1884.74, Decolonized Patient: 3289
Time: 1884.91, Decolonized Patient: 6506
Time: 1884.95, Decolonized Patient: 6283
Time: 1885.17, Decolonized Patient: 6210
Time: 1886.10, Decolonized Patient: 6285
Time: 1887.32, Decolonized Patient: 3817
Time: 1888.22, Decolonized Patient: 4587
Time: 1888.91, Decolonized Patient: 6149
Time: 1889.64, Decolonized Patient: 6661
Time: 1889.87, Decolonized Patient: 6639
Time: 1889.99, Decolonized Patient: 5097
Time: 1891.72, Decolonized Patient: 3797
Time: 1892.47, Decolonized Patient: 6494
Time: 1893.66, Decolonized Patient: 6429
Time: 1893.89, Decolonized Patient: 6282
Time: 1894.48, Decolonized Patient: 6260
Time: 1895.59, Decolonized Patient: 6640
Time: 1896.17, Decolonized Patient: 2889
Time: 1897.75, Decolonized Patient: 6623
Time: 1897.76, Decolonized Patient: 4961
Time: 1898.87, Decolonized Patient: 2383
Time: 1899.26, Decolonized Patient: 6643
Time: 1899.38, Decolonized Patient: 5767
Time: 1900.57, Decolonized Patient: 6737
Time: 1900.73, Decolonized Patient: 3302
Time: 1901.70, Decolonized Patient: 6513
Time: 1903.38, Decolonized Patient: 6752
Time: 1903.74, Decolonized Patient: 5841
Time: 1903.89, Decolonized Patient: 6479
Time: 1904.67, Decolonized Patient: 6446
Time: 1904.94, Decolonized Patient: 6739
Time: 1905.59, Decolonized Patient: 6645
Time: 1905.70, Decolonized Patient: 5708
Time: 1905.95, Decolonized Patient: 2740
Time: 1905.96, Decolonized Patient: 6442
Time: 1906.25, Decolonized Patient: 5605
Time: 1906.30, Decolonized Patient: 6716
Time: 1906.68, Decolonized Patient: 5918
Time: 1907.02, Decolonized Patient: 5472
Time: 1907.15, Decolonized Patient: 6153
Time: 1908.01, Decolonized Patient: 5282
Time: 1909.29, Decolonized Patient: 6736
Time: 1909.66, Decolonized Patient: 1407
Time: 1909.95, Decolonized Patient: 6325
Time: 1910.03, Decolonized Patient: 6593
Time: 1911.14, Decolonized Patient: 6548
Time: 1911.48, Decolonized Patient: 5362
Time: 1911.58, Decolonized Patient: 4648
Time: 1912.13, Decolonized Patient: 1868
Time: 1912.23, Decolonized Patient: 6762
Time: 1912.51, Decolonized Patient: 4490
Time: 1913.17, Decolonized Patient: 6650
Time: 1913.27, Decolonized Patient: 5306
Time: 1913.36, Decolonized Patient: 6634
Time: 1913.81, Decolonized Patient: 6477
Time: 1913.93, Decolonized Patient: 5691
Time: 1914.47, Decolonized Patient: 6305
Time: 1915.35, Decolonized Patient: 6610
Time: 1915.73, Decolonized Patient: 5304
Time: 1916.07, Decolonized Patient: 6625
Time: 1916.17, Decolonized Patient: 5191
Time: 1918.33, Decolonized Patient: 6708
Time: 1918.82, Decolonized Patient: 6757
Time: 1919.09, Decolonized Patient: 6718
Time: 1919.89, Decolonized Patient: 3907
Time: 1920.41, Decolonized Patient: 6296
Time: 1920.53, Decolonized Patient: 5650
Time: 1921.80, Decolonized Patient: 5986
Time: 1922.01, Decolonized Patient: 6108
Time: 1922.11, Decolonized Patient: 6777
Time: 1922.43, Decolonized Patient: 6765
Time: 1922.64, Decolonized Patient: 5566
Time: 1923.22, Decolonized Patient: 4710
Time: 1923.88, Decolonized Patient: 6755
Time: 1926.11, Decolonized Patient: 6811
Time: 1926.13, Decolonized Patient: 5434
Time: 1927.55, Decolonized Patient: 5661
Time: 1927.67, Decolonized Patient: 6569
Time: 1928.02, Decolonized Patient: 6773
Time: 1928.56, Decolonized Patient: 5254
Time: 1928.98, Decolonized Patient: 6650
Time: 1930.20, Decolonized Patient: 3487
Time: 1930.33, Decolonized Patient: 5874
Time: 1930.43, Decolonized Patient: 6856
Time: 1930.87, Decolonized Patient: 6398
Time: 1931.83, Decolonized Patient: 6344
Time: 1931.95, Decolonized Patient: 6462
Time: 1932.17, Decolonized Patient: 6756
Time: 1932.42, Decolonized Patient: 6595
Time: 1932.87, Decolonized Patient: 5775
Time: 1934.09, Decolonized Patient: 5721
Time: 1934.60, Decolonized Patient: 4981
Time: 1934.94, Decolonized Patient: 5178
Time: 1936.71, Decolonized Patient: 6378
Time: 1937.57, Decolonized Patient: 6699
Time: 1938.40, Decolonized Patient: 6671
Time: 1939.04, Decolonized Patient: 5246
Time: 1939.31, Decolonized Patient: 3774
Time: 1939.70, Decolonized Patient: 6461
Time: 1941.78, Decolonized Patient: 4306
Time: 1941.92, Decolonized Patient: 5679
Time: 1941.97, Decolonized Patient: 6507
Time: 1942.72, Decolonized Patient: 6809
Time: 1943.06, Decolonized Patient: 6366
Time: 1943.08, Decolonized Patient: 3844
Time: 1944.32, Decolonized Patient: 6650
Time: 1945.56, Decolonized Patient: 6772
Time: 1945.98, Decolonized Patient: 6170
Time: 1946.00, Decolonized Patient: 6795
Time: 1946.07, Decolonized Patient: 6769
Time: 1946.13, Decolonized Patient: 6866
Time: 1946.29, Decolonized Patient: 5835
Time: 1947.34, Decolonized Patient: 6205
Time: 1947.48, Decolonized Patient: 5884
Time: 1948.48, Decolonized Patient: 5297
Time: 1948.81, Decolonized Patient: 5516
Time: 1949.50, Decolonized Patient: 6714
Time: 1950.50, Decolonized Patient: 6768
Time: 1950.64, Decolonized Patient: 4732
Time: 1951.49, Decolonized Patient: 6835
Time: 1951.70, Decolonized Patient: 6761
Time: 1953.45, Decolonized Patient: 5526
Time: 1954.28, Decolonized Patient: 6488
Time: 1955.10, Decolonized Patient: 6444
Time: 1955.95, Decolonized Patient: 6726
Time: 1958.16, Decolonized Patient: 6874
Time: 1958.99, Decolonized Patient: 5971
Time: 1961.18, Decolonized Patient: 6136
Time: 1961.45, Decolonized Patient: 6531
Time: 1961.78, Decolonized Patient: 6512
Time: 1961.99, Decolonized Patient: 5796
Time: 1962.75, Decolonized Patient: 6963
Time: 1963.59, Decolonized Patient: 5544
Time: 1964.98, Decolonized Patient: 6500
Time: 1966.41, Decolonized Patient: 5666
Time: 1967.22, Decolonized Patient: 4820
Time: 1967.83, Decolonized Patient: 6802
Time: 1968.97, Decolonized Patient: 5948
Time: 1969.39, Decolonized Patient: 6946
Time: 1971.38, Decolonized Patient: 6959
Time: 1972.61, Decolonized Patient: 6769
Time: 1973.37, Decolonized Patient: 6576
Time: 1973.98, Decolonized Patient: 6822
Time: 1974.57, Decolonized Patient: 5331
Time: 1975.01, Decolonized Patient: 6946
Time: 1975.15, Decolonized Patient: 6965
Time: 1975.93, Decolonized Patient: 2581
Time: 1976.24, Decolonized Patient: 5204
Time: 1976.51, Decolonized Patient: 6709
Time: 1978.20, Decolonized Patient: 2071
Time: 1978.24, Decolonized Patient: 6245
Time: 1978.44, Decolonized Patient: 6288
Time: 1979.20, Decolonized Patient: 6028
Time: 1979.53, Decolonized Patient: 6939
Time: 1979.72, Decolonized Patient: 6594
Time: 1980.38, Decolonized Patient: 3821
Time: 1981.00, Decolonized Patient: 6904
Time: 1982.04, Decolonized Patient: 5003
Time: 1982.19, Decolonized Patient: 6994
Time: 1982.37, Decolonized Patient: 3862
Time: 1982.46, Decolonized Patient: 6540
Time: 1982.74, Decolonized Patient: 7075
Time: 1983.21, Decolonized Patient: 2634
Time: 1984.20, Decolonized Patient: 6359
Time: 1984.69, Decolonized Patient: 4406
Time: 1984.85, Decolonized Patient: 6936
Time: 1986.21, Decolonized Patient: 4530
Time: 1986.26, Decolonized Patient: 6557
Time: 1986.26, Decolonized Patient: 6998
Time: 1986.41, Decolonized Patient: 6725
Time: 1987.15, Decolonized Patient: 6982
Time: 1988.05, Decolonized Patient: 6864
Time: 1988.40, Decolonized Patient: 4443
Time: 1988.64, Decolonized Patient: 7046
Time: 1989.22, Decolonized Patient: 6845
Time: 1989.30, Decolonized Patient: 6888
Time: 1991.20, Decolonized Patient: 5877
Time: 1991.42, Decolonized Patient: 7017
Time: 1993.32, Decolonized Patient: 7012
Time: 1993.38, Decolonized Patient: 4957
Time: 1996.09, Decolonized Patient: 6367
Time: 1997.81, Decolonized Patient: 5032
Time: 1997.83, Decolonized Patient: 2225
Time: 1998.71, Decolonized Patient: 6302
Time: 1998.95, Decolonized Patient: 6140
Time: 1999.06, Decolonized Patient: 7044
Time: 1999.50, Decolonized Patient: 6985
Time: 1999.73, Decolonized Patient: 7028
Time: 1999.86, Decolonized Patient: 4699
Time: 1999.87, Decolonized Patient: 6994
Time: 2001.00, Decolonized Patient: 6685
Time: 2001.59, Decolonized Patient: 5279
Time: 2002.22, Decolonized Patient: 6660
Time: 2005.06, Decolonized Patient: 6194
Time: 2005.13, Decolonized Patient: 7035
Time: 2005.41, Decolonized Patient: 6674
Time: 2006.01, Decolonized Patient: 2184
Time: 2006.21, Decolonized Patient: 6938
Time: 2006.62, Decolonized Patient: 4963
Time: 2007.21, Decolonized Patient: 3656
Time: 2007.24, Decolonized Patient: 6973
Time: 2008.15, Decolonized Patient: 3968
Time: 2008.44, Decolonized Patient: 6182
Time: 2008.90, Decolonized Patient: 5084
Time: 2009.82, Decolonized Patient: 6060
Time: 2011.03, Decolonized Patient: 5105
Time: 2011.22, Decolonized Patient: 6750
Time: 2011.26, Decolonized Patient: 7167
Time: 2011.45, Decolonized Patient: 6743
Time: 2011.54, Decolonized Patient: 6047
Time: 2011.76, Decolonized Patient: 6556
Time: 2013.66, Decolonized Patient: 3736
Time: 2014.02, Decolonized Patient: 7054
Time: 2014.42, Decolonized Patient: 6990
Time: 2014.70, Decolonized Patient: 5355
Time: 2016.15, Decolonized Patient: 6818
Time: 2016.37, Decolonized Patient: 5628
Time: 2018.51, Decolonized Patient: 4520
Time: 2018.56, Decolonized Patient: 3507
Time: 2018.66, Decolonized Patient: 5778
Time: 2018.89, Decolonized Patient: 6747
Time: 2020.11, Decolonized Patient: 6704
Time: 2020.29, Decolonized Patient: 7068
Time: 2021.06, Decolonized Patient: 7176
Time: 2022.61, Decolonized Patient: 6423
Time: 2022.62, Decolonized Patient: 6949
Time: 2022.71, Decolonized Patient: 6646
Time: 2022.95, Decolonized Patient: 7047
Time: 2023.14, Decolonized Patient: 6953
Time: 2023.57, Decolonized Patient: 5335
Time: 2023.60, Decolonized Patient: 6252
Time: 2024.17, Decolonized Patient: 6997
Time: 2025.15, Decolonized Patient: 7073
Time: 2026.58, Decolonized Patient: 5422
Time: 2026.87, Decolonized Patient: 6308
Time: 2027.10, Decolonized Patient: 5989
Time: 2027.84, Decolonized Patient: 7141
